"ML","WLE","MAP","EAP"
-1.22954316590056,-1.20952977038206,-1.07700556174089,-1.10169323175014
0.596349606338792,0.596888805037408,0.547214738892128,0.539461790014718
-1.23140230497221,-1.21135503621387,-1.0789850726071,-1.10554330387799
0.106383569163624,0.111607844329145,0.0963973128043327,0.082090969625587
0.987815433362871,0.984816981700852,0.908887039722061,0.903724173385615
0.369045602638767,0.371647338050145,0.33730840773177,0.326251091808574
-0.347738609991496,-0.338087900263177,-0.315000230197924,-0.333448818172753
-1.13966350609903,-1.12567373712948,-1.0209631131167,-1.04152224644615
0.766129238419504,0.764991826780291,0.700098140427557,0.69240141595409
0.176122368697773,0.18067439379789,0.159829971038368,0.147318090295652
-0.171148039021789,-0.162146085324579,-0.153565601909645,-0.173115282697606
-0.862142627360068,-0.849008528463611,-0.769255136653168,-0.789305623842852
0.164048602418987,0.168871814737241,0.149193893938177,0.135460237140201
1.61003041336999,1.59956633012033,1.45960710824037,1.46101799214485
0.51610851305733,0.517235719157769,0.476352031203555,0.468372075001615
0.830163944347301,0.828554596887511,0.760881229290368,0.755142026600938
0.584194283953812,0.584790561567967,0.535300121970796,0.525677855970472
-0.18808023629963,-0.180845441184154,-0.171021529844939,-0.184896268263085
1.53239783782047,1.52409124276757,1.39838773008285,1.39850094848284
-1.66414427744194,-1.64334275533088,-1.46053205554003,-1.48585550922697
0.96419192476714,0.961421654185147,0.887814869514364,0.883371529257132
0.356678512180804,0.359269621076065,0.327248794715709,0.31709839454897
-0.41888271271933,-0.407774687471042,-0.376255923784788,-0.394297691004596
0.498478736335946,0.499921685592134,0.456079544551316,0.44729942913872
0.964054339801131,0.961322191988769,0.888632074667196,0.884166636953554
0.700824849651924,0.700422495006687,0.64246101340388,0.635563982399015
-0.206733701070397,-0.19852924567697,-0.187865258411442,-0.202934009941047
-1.03892404931815,-1.02177611493491,-0.9056794756796,-0.928532394306123
0.993781618478438,0.990544813023187,0.909907922718503,0.904920295616316
1.27591089384184,1.26945636222114,1.16085377064699,1.15899245495464
1.72544868747982,1.71416772182646,1.55640280153692,1.55858591758777
-2.56176945755593,-2.50503342359809,-2.10218015359258,-2.13802300559787
1.6480204231393,1.63810474648259,1.49521131414632,1.4963452253693
0.375348892100453,0.37789808905327,0.343056218144196,0.33260307739326
-2.13597798813758,-2.10739651616393,-1.84579254035259,-1.87430350825736
0.327474690565038,0.330361701736404,0.299963542909085,0.290542619287398
0.26299281981634,0.266540249632941,0.241020330933647,0.230819728726234
0.339400053403305,0.342453896612008,0.308342028697418,0.295853822123518
0.223995767369678,0.228242684205942,0.203700578674813,0.189303650217649
0.602575424691994,0.6030521180221,0.553652899187509,0.546533052294659
-0.966016484262787,-0.950271516009828,-0.861623237024584,-0.88383766674432
-0.873370522394787,-0.856603894244686,-0.770857942038954,-0.796034727359712
0.625298115300343,0.625507253874054,0.573803160142225,0.565629625826885
-0.0387719746504941,-0.0331262170024337,-0.0355310705848386,-0.0493428182621058
0.525505392205365,0.526691768982205,0.481294055054989,0.472196323020092
-0.280888030781929,-0.273404245483758,-0.256488291024275,-0.271294550519505
-0.833970687650872,-0.81537677559648,-0.72569384022633,-0.754665787315316
0.819612517805248,0.818027793791084,0.74794755513402,0.740359915147594
0.33894250574809,0.341801661021415,0.310632520962929,0.300225784168439
-1.31923523772982,-1.30285433908012,-1.17057929710388,-1.19390361976923
0.88222533052459,0.879993371915874,0.806737163884343,0.799933863391452
0.857534920345031,0.85554101010683,0.781494059229957,0.775477637833219
0.404366047949019,0.406669196875591,0.370008047155233,0.359856135888024
0.247933255233831,0.251547668154578,0.226671764595365,0.216136610981124
0.82058536449925,0.818798431023569,0.744859268934327,0.736808371576674
0.106224351189764,0.111395093376789,0.0963508455532276,0.0829806824120332
-0.321485405140033,-0.312567077218802,-0.292741704243751,-0.308924559879157
0.534633309722598,0.53563768880576,0.49205151887142,0.483685256310815
0.300260943151509,0.303415113271709,0.27470908403117,0.264545441400407
1.30191169273698,1.29539152018081,1.18368275440084,1.18206403133753
0.278287313466835,0.281796111282906,0.25346385613624,0.241875500992036
0.730792216279109,0.7300372128634,0.670926720935409,0.663329923473301
-1.25906141762751,-1.24322073807032,-1.11837698283831,-1.14025049404423
-0.130079378675018,-0.122596004437931,-0.118317738309989,-0.133174007988458
0.687044274472456,0.686775259045742,0.631198963777566,0.624720362194709
0.538752177261182,0.539833312134726,0.491159707991621,0.481050227416105
0.173517118214217,0.177466636440795,0.159506274627476,0.149064555753745
0.029550957340331,0.0349935137140356,0.0271360567830517,0.0140136159415359
-0.00220500771284053,0.00416054530921034,-0.00199043343286569,-0.0164254461323113
-0.301710583445683,-0.291674515133981,-0.271249177965454,-0.289934025075627
-0.52784908878168,-0.51847805869798,-0.479542959193389,-0.497367904160292
-0.755395813120452,-0.740285982418149,-0.670731852740912,-0.694216461289826
-0.597453586637244,-0.585180613741326,-0.530156674818263,-0.550571456520057
