"items.a","items.b","items.g","items.u","means","F1"
-0.0762873750012971,2.23982418574657,0.492339851382429,1,0,1
1.39045961962956,-3.67623925932503,0.0703254581335144,1,0,1
0.203409409294254,-18.2775676870955,0.391328461440022,1,0,1
-0.626229208925451,3.40733950405453,0.273518834625122,1,0,1
-0.0695977404865313,18.4149005035368,0.38423666641142,1,0,1
-0.626229208925451,3.40733950405453,0.273518834625121,1,0,1
0.574790198762436,-3.54587378684547,0.267382581423901,1,0,1
0.0909158714067036,-47.275135253058,0.402247356577302,1,0,1
4.80065387420059,-0.816227714074101,0.902107271861167,1,0,1
-0.443297705584733,4.65350053965029,0.287428659075306,1,0,1
5.72354231191804,-1.35493568752459,0.84708261645231,1,0,1
4.58957136327698,-1.21566736876099,0.801803790074249,1,0,1
5.14931595905158,-0.971242364357352,0.848617115134908,1,0,1
0.0681324172287126,-17.4018806448141,0.347013985368785,1,0,1
3.20507446917787,-1.44367020616884,0.727493265004826,1,0,1
0.8841577474588,-2.90451434001261,0.484475891307824,1,0,1
0.506932268692993,-4.57650703991902,0.246829102060931,1,0,1
1.37585562645701,-0.453583330090844,0.603949894622463,1,0,1
4.0254652649129,-0.865699029213165,0.793930477525987,1,0,1
3.32916580551978,-0.437747375267295,0.746192801515352,1,0,1
3.12867453433848,0.539341960926783,0.558437619581439,1,0,1
4.23622877415454,-1.05896166976294,0.810539244967095,1,0,1
3.62590375536146,-1.03018909441288,0.853395588431065,1,0,1
4.43539073474039,-0.655225991777508,0.8120559597397,1,0,1
1.4594198208235,-0.452920706391375,0.74329715017707,1,0,1
0.771481431054915,-3.06802374390826,0.0355133167463113,1,0,1
0.831813858503015,-2.79925876726883,0.0287562585942641,1,0,1
0.629166074445121,-3.05768155263884,0.0443424765345638,1,0,1
0.549527146251658,-2.33804664786031,0.0403040666829542,1,0,1
0.144605763742833,-20.2342781218268,0.398243607631528,1,0,1
3.33631126036353,-1.33690212171723,0.949833864745305,1,0,1
3.981765880399,-1.47716708896453,0.939192652867258,1,0,1
-0.940250095444735,2.31761559335664,0.261705931817753,1,0,1
5.61653080297858,-0.125893547573657,0.786058757310244,1,0,1
4.6860619300804,0.312388620410726,0.651813867244675,1,0,1
6.79007028265001,-0.0812231521804963,0.690500020104701,1,0,1
4.73950458074147,-0.0142884716759951,0.590331197322669,1,0,1
1.65560088879007,-3.66497145213475,0.0262776348122183,1,0,1
1.12457498118162,-4.11835427891335,0.0344673675003157,1,0,1
1.30814934539685,-2.94971911613743,0.0217984968213632,1,0,1
0.682547228691845,-2.49391561183639,0.0244134051702355,1,0,1
5.31387706615498,-0.637785663598709,0.76190219824424,1,0,1
6.24412921135656,-0.437963668116811,0.693495456271127,1,0,1
5.67657613386512,0.0461246588233094,0.576414551640862,1,0,1
4.05968810420672,-0.206429906764259,0.460923027234466,1,0,1
0.135740298559084,-18.1225819565092,0.400515561593895,1,0,1
-0.865200882976494,-2.57393408135217,0.714142396963287,1,0,1
0.0488122223724716,-50.006944055134,0.360485269773384,1,0,1
0.750073671979817,-3.05114636824506,0.090331954830119,1,0,1
4.15656046411111,-0.786765798544941,0.671208215784148,1,0,1
2.58643062667537,-0.573078215589227,0.720304012656568,1,0,1
4.50697175282613,-0.556000718117688,0.696586719437999,1,0,1
0.575073308950853,-4.18981387069206,0.0682339324554896,1,0,1
0.870295192879037,-2.09211419623571,0.0297379032479363,1,0,1
1.41904550266389,-3.68451689454706,0.0370671764983831,1,0,1
0.809008914109541,-3.74081701997263,0.0533745544813642,1,0,1
1.20212620592914,-3.62658951496625,0.288913270680575,1,0,1
0.59143286450249,-3.18993266187005,0.187698266061272,1,0,1
1.07784664249633,-3.59852185019108,0.212084858179926,1,0,1
0.865966449086117,-2.9324483633204,0.295492275113284,1,0,1
0.0576319306232281,-25.7336724963503,0.353604227834595,1,0,1
4.9513916456242,0.777812492542155,0.641243098738878,1,0,1
0.636408008890713,-4.47805307638938,0.093414773883033,1,0,1
0.683844024100182,-3.17964943230218,0.066774844906038,1,0,1
0.970228890621,-3.00350179576902,0.0429339241193588,1,0,1
0.480256848203598,-1.96341987685482,0.0446397371954732,1,0,1
