"item","outfit","z.outfit","infit","z.infit"
"binary_responses80",1.64763235067173,1.24801127491393,0.555293785932591,-3.04448853431711
"binary_responses84",0.83884213482121,0.0203487999679296,0.586193014626623,-1.80691490674665
"binary_responses89",1.3588211808133,0.656120370181961,0.557474789344043,-1.2883766233762
"binary_responses90",0.997023055752636,0.284722725730273,0.555009458404151,-1.69252487790992
"binary_responses92",1.28523717785618,1.37243189411232,0.556832824770961,-9.19639290074487
"binary_responses93",1.05150034344196,0.261179912113,0.571724891368336,-4.11991863834065
"binary_responses94",1.02432363967373,0.184553168300116,0.563264047495323,-8.53077809131161
"binary_responses96",1.00478318898149,0.0824297022682341,0.555011667046624,-12.4661462103468
"binary_responses97",0.579788986233087,0.0463104180181967,0.567947947369071,-0.767006430099518
"binary_responses98",0.579788986233087,-0.00521402916084274,0.567947947369071,-0.767006430099518
"binary_responses100",1.07951164506273,0.342786402096347,0.568631828686817,-4.69868581259948
"binary_responses101",0.571815491219122,-0.466775648142421,0.546765583680945,-2.07783166071833
"binary_responses102",0.571815491219122,-0.429213137604912,0.546765583680945,-2.07783166071833
"binary_responses103",0.880210817801765,-0.555308801786169,0.519859424975511,-9.93808962198348
"binary_responses104",1.00302750719412,0.0654295154785754,0.536984883177532,-45.8481743280458
"binary_responses105",0.890375127671293,0.0596051667278414,0.54378175086916,-2.42008748904793
"binary_responses106",1.03130998637785,0.212324824692194,0.538169868412889,-4.03622841555727
"binary_responses107",0.983727752397315,-0.108486792024436,0.529519416170045,NA
"binary_responses108",1.02646161544471,0.377570203892184,0.539357933218561,NA
"binary_responses109",0.745387969852931,-0.491756294045222,0.527502435540398,-4.08015348630291
"binary_responses110",0.830681982066689,-0.330538183227618,0.529529867810981,-4.3935067297379
"binary_responses111",1.01407235006953,0.183453805810065,0.537698826047011,NA
"binary_responses112",0.990556375499967,-0.175854041561702,0.535298342425396,NA
"binary_responses113",0.633565533183547,-0.44391352191425,0.576032377068707,-2.1373977801738
"binary_responses114",0.826661920689188,-0.166867558381866,0.575604685500028,-2.71319482390799
"binary_responses115",0.768305918322011,-0.379387372235084,0.565432136698776,-3.00686095636928
"binary_responses116",0.988350613143088,-0.0407813487001257,0.549650304687149,-21.4998665845436
"binary_responses117",1.02202504700129,0.30190244213967,0.538373110683643,NA
"binary_responses118",1.00715881928666,0.129534494689811,0.538605141899513,NA
"binary_responses119",1.19135697936333,0.626025174133903,0.547366160320038,-4.70278510221054
"binary_responses120",1.02130684002816,0.168683636765464,0.538553136144444,-8.5187863179558
"binary_responses122",0.967291562463761,0.150204366598055,0.579436362636897,-2.12404489823708
"binary_responses123",0.623729208097498,-0.101920637935553,0.585780492189734,-1.13655913680106
"binary_responses124",1.01515429632287,0.151439183868692,0.568559547620669,-5.14597656572289
"binary_responses125",0.726957663910747,-0.70300817588641,0.529069278272174,-4.72305067216727
"binary_responses126",0.985814050550632,0.0379566406491763,0.53659635779972,-6.94914475482902
"binary_responses127",0.992503843270894,0.0597047750934104,0.537873833032891,-6.61165802608503
"binary_responses128",0.972595911385189,-0.211138548135265,0.531645361458086,NA
"binary_responses129",1.04017269562435,0.443919281080887,0.550184346159744,NA
"binary_responses130",1.0428316403094,0.350157255335443,0.556275008970991,-20.5142320088614
"binary_responses131",1.03811721199292,0.27329352145243,0.556870053391955,-10.1597314302486
"binary_responses132",1.02061651674618,0.189807551817709,0.552521380635302,-16.404310141727
"binary_responses133",1.18817710120846,0.747982622882997,0.572522077888253,-5.86358428196541
"binary_responses134",0.981622847850066,-0.120294283780227,0.547693660457189,-34.9146006338441
"binary_responses135",0.972027091126203,-0.00467881419248664,0.56356920918045,-5.74273888345548
"binary_responses136",0.9815745294313,-0.042894503125008,0.557739134476165,-9.6364163046779
"binary_responses137",1.0057125491645,0.0881947990251342,0.554366823151145,-15.4329732850018
"binary_responses139",1.00636518716058,0.126010143697535,0.545231240167285,NA
"binary_responses141",0.963557705166316,-0.0379187414340823,0.55462120021133,-6.00343470450438
"binary_responses142",1.01562253424914,0.216364530852346,0.54719095953397,NA
"binary_responses143",0.883586900754627,-0.463464359591491,0.545233850127631,-7.80638185278566
"binary_responses144",0.972011302663465,-0.290776451984222,0.53994006842799,NA
"binary_responses146",1.25944478801968,0.636929116004366,0.570244036227158,-2.70587792249749
"binary_responses147",0.999524598684679,0.0766703025348544,0.556736369620095,-7.4725222817112
"binary_responses149",0.728673483505633,-0.535194648502697,0.554714114728707,-3.28770436800654
"binary_responses150",1.13543398990239,0.590045149097731,0.56728404699766,-6.36098070805907
"binary_responses151",0.984015514925807,-0.0548279554654488,0.552596650341155,-13.0738292968259
"binary_responses154",0.608044732872096,-0.34731774552632,0.571134734700673,-1.84362230379029
"binary_responses155",1.0308860441788,0.236337536535886,0.555360146039219,-10.7855679254796
"binary_responses156",1.0224984727228,0.214688190843847,0.555003665297269,-22.822428218763
"binary_responses157",0.754742248869649,-0.0400929326203894,0.555875011440722,-1.69083815216496
"binary_responses158",0.931732327655531,0.149265947426699,0.556968175503055,-2.04921858798441
"binary_responses159",0.953034051429635,-0.221807286130034,0.525312910432902,-14.6576402340756
"binary_responses160",1.03442547754987,0.284797035647432,0.542938295118497,-16.950581891096
"binary_responses161",0.515154322731099,-0.661706972364538,0.559262146449347,-2.17629570192649
"binary_responses162",1.2516582377623,0.629527561329004,0.561012506438288,-2.73487289119345
"binary_responses163",1.02359964434688,0.255689762165272,0.546642166752477,NA
"binary_responses164",1.27974213101786,1.09021965302356,0.556435117003307,-6.25833084018541
"binary_responses165",0.878583883844046,-0.0480884036212845,0.554627337713253,-2.74522693094096
"binary_responses166",0.823891144400186,-0.227667671207831,0.550458068551303,-3.03063468638892
"binary_responses167",1.01803881712162,0.154655899401137,0.555982200656962,-7.47888703948027
"binary_responses168",1.05179342907745,0.486811808553439,0.552172033417317,NA
"binary_responses169",0.786793151223101,-0.473051385294134,0.559280262644729,-3.84351877573373
"binary_responses170",0.873390073369464,-0.308231529591269,0.55574008721029,-5.01699345790456
"binary_responses171",1.05823676170365,0.653273401394338,0.552285537578084,NA
"binary_responses172",1.00942720207892,0.162113887036991,0.545909289867092,NA
"binary_responses173",0.961571142447296,0.0264566045798219,0.570379976768296,-3.85958993508677
"binary_responses174",0.970888877497877,-0.0417251897256457,0.560449969385033,-7.0258831904164
"binary_responses175",0.939782096092984,-0.257225136949638,0.550628951146633,-8.90997287542583
"binary_responses177",0.650463403064397,-0.578734582006262,0.56501367744894,-2.74115081856854
"binary_responses178",0.65189221222363,-0.63386262371015,0.562342041149912,-3.03056575173589
"binary_responses180",0.994059831947785,-0.0195381744778818,0.549211306002698,NA
"binary_responses181",1.03819989868801,0.237023729383214,0.566129477567927,-6.93919087060892
"binary_responses182",1.00106730891434,0.0382614427681664,0.546313193530882,NA
"binary_responses183",0.966590331436353,-0.195997959102395,0.548485883884791,-20.6196679812023
"binary_responses184",0.996311395181752,-0.0655167386401565,0.541907821673417,NA
"binary_responses185",0.89102502985043,0.0466860312544365,0.555111007896816,-2.4053313862251
"binary_responses186",0.850838646737875,-0.149914386221498,0.54987159034935,-3.08429162575755
"binary_responses188",1.22644050556381,0.907022573600544,0.55545452914594,-6.8408161255998
"binary_responses189",0.717669635699926,-0.473027269505595,0.565586682183328,-3.02202973268796
"binary_responses190",1.01648215784738,0.149224849603904,0.56059872731657,-6.12434055716736
"binary_responses191",1.0009224828595,0.0401941426472566,0.545779884826548,NA
"binary_responses193",0.644388590967295,-0.91709921737333,0.455382127035106,-4.75330904012858
"binary_responses194",0.692575437634752,-0.755871778114634,0.456849936601149,-5.2243936519128
"binary_responses196",0.82292680742519,-1.0147295663768,0.452173183081545,-12.4488127809328
"binary_responses197",0.983197623716658,0.0372147437169426,0.448131634106751,-8.5194460732439
"binary_responses198",0.914248380484603,-0.261109347403264,0.445257006298132,-9.21383229427907
"binary_responses199",0.987344946740205,-0.154229431806647,0.450095350010997,NA
"binary_responses200",1.00027852181941,0.0243851695398285,0.456323011026711,NA
"binary_responses201",0.716937335663281,-1.06992773128754,0.453056378982076,-7.75314410388781
"binary_responses202",0.711878325196704,-1.22340518476501,0.449449972894539,-8.87010520026038
"binary_responses203",0.947461060215922,-0.350579811358622,0.460994232398948,-19.4272407603972
"binary_responses204",0.99175154366337,-0.354158538924188,0.459660651251825,NA
"binary_responses205",0.978137893796575,0.00151231031666908,0.441732352982777,-8.38060931403325
"binary_responses206",0.90354333664937,-0.271841130592847,0.439702315648698,-9.05048752357761
"binary_responses207",0.926995982141878,-0.251179880842402,0.439120633466779,-10.4918511241928
"binary_responses209",0.632697733001123,-0.969339822607393,0.451560900166132,-5.70718851964427
"binary_responses210",0.776543171853864,-0.550243421867433,0.457902739541457,-5.70161530163029
"binary_responses211",0.755190525731387,-0.761463432017723,0.456048456523573,-6.68900174029219
"binary_responses212",0.984412353908712,0.0194645999152608,0.463412534814964,-8.30623823675672
"binary_responses213",1.02766136031503,0.200047144535506,0.467989783261606,-4.72756247687826
"binary_responses214",1.134785022538,0.451052114875552,0.473181742248344,-4.72776092027877
"binary_responses215",1.06512379380223,0.33684502986562,0.475657533789038,-7.36651906749396
"binary_responses216",1.02869631577275,0.269330703804465,0.469621986811107,-53.3494033284588
"binary_responses217",1.14997369249089,1.07858363343569,0.4549247721213,-23.55611123476
"binary_responses218",1.12735391028538,0.800901576962027,0.451652615581229,-22.157299597626
"binary_responses219",1.01396652193235,0.188076573759395,0.455151282097945,NA
"binary_responses220",1.09200300368317,0.677773053362986,0.453674975907526,-28.1109913882293
"binary_responses221",0.878051108423506,-0.48357375497642,0.434978838105143,-10.8514060340378
"binary_responses222",1.04046167972594,0.269229094775696,0.440590242662553,-12.7139925778331
"binary_responses223",1.02849370052499,0.259263603558479,0.453313669832439,-37.6674044219973
"binary_responses225",0.834424658175681,-0.541856233240099,0.447967825785191,-7.07585567875858
"binary_responses226",0.792938671383077,-0.670783309299252,0.447704509780959,-7.58306881862655
"binary_responses227",0.882800577410124,-0.814252957651073,0.450801264201125,-19.3635528307509
"binary_responses228",0.934918172808769,-0.500526040870545,0.456320733772086,NA
"binary_responses229",0.969144140445885,-0.296315274444545,0.459007016001108,NA
"binary_responses230",0.975464759597069,-0.38200359207951,0.457976352892785,NA
"binary_responses231",0.965065261124065,-0.553389425123833,0.45624766237459,NA
"binary_responses233",1.05878760292397,0.71953158533752,0.473362033111108,NA
"binary_responses234",1.07447679124524,0.781302522532866,0.475084741486644,NA
"binary_responses235",1.09134061467478,1.22895008762707,0.473458803055449,NA
"binary_responses236",1.07139645909968,0.825020308403631,0.47176524612988,NA
"binary_responses237",1.02279708902256,0.407628204072991,0.45468555047702,NA
"binary_responses238",0.805915345619038,-0.261137326011966,0.432266156636695,-4.86239268103412
"binary_responses239",0.985671237586428,-0.205427844460718,0.450520691299492,NA
"binary_responses240",0.993982383311856,0.131561986634223,0.436058611436799,-5.41040334527928
"binary_responses241",1.01241752421833,0.13433407004902,0.451023789954132,-25.607115339119
"binary_responses242",0.918213497494064,-0.363078932515762,0.441539059160605,-13.2103677792621
